sample_id,K,B,C,WM,WUM,WLM,FC,CG,CS,NSE,KGE,NSE_yearly_mean,KGE_yearly_mean
37,0.5725734290266392,0.2570391315040209,0.07186821702080129,145.458658720062,25.008358384299385,66.55783161497645,10.197965008903562,0.9792885637079505,0.25482091280432856,0.7843392507830081,0.883743894615843,0.721306931136744,0.8063277633179425
38,0.49376531544737173,0.21410519592662366,0.07074207960277565,87.17782250793944,18.555176469339507,62.90475274840865,8.021966331822517,0.8305618496868522,0.21815878187806861,0.7165697165384293,0.7754639856073567,0.6056669624569755,0.6653287179471359
39,0.5601102234358023,0.34274763996690294,0.07996037262630937,96.7053132850097,22.05515471825392,74.54944275179204,9.835198527951881,0.9551186727839598,0.18739051381723348,0.7469438533461917,0.8350963359337221,0.6575846919065982,0.7411117966625208
40,0.7122369235087189,0.3771620546726,0.06326400983138156,114.09580687263787,17.168084572006258,71.47160716205184,9.969670232820073,0.7128773980252521,0.17048202023940928,0.7509972261397163,0.8014831803492138,0.6628532840038646,0.7010716105434777
41,0.4701992138352694,0.25991496180579765,0.0808333406946296,117.54239205208818,18.982631608774966,42.703075949963214,12.29343775171531,0.9198932784458986,0.24492129944725916,0.7838816294664483,0.8481866332909233,0.7149913170902003,0.7660341465362991
42,0.4812088347237012,0.37140284483574715,0.09527898753220329,124.64449216181742,15.039061082656605,73.5220613621201,7.455216776806424,0.780590572311532,0.1458837096044569,0.6492664894980815,0.7098390043011292,0.5027195575773281,0.5937419559434917
43,0.6239434792740837,0.23728159616051425,0.10182279755748239,108.47591692116862,25.920950260258287,58.18709812046516,7.15093626920481,0.8649586480038058,0.20041682657682125,0.7299736928337028,0.7972902045952897,0.6297625775770075,0.6913117980987804
44,0.45378514739048104,0.3636902724069345,0.08880951787074934,107.39506009795342,22.33716395485877,42.56360699343295,11.501237709540511,0.6467311448215967,0.22244070738367194,0.7300074426355372,0.7681062659170719,0.6271496915537457,0.6586942159680891
45,0.5715958334547994,0.3642284244120033,0.057235165205603435,85.3956175430925,14.460162556262581,47.74825796020908,9.66292872349114,0.9341006091200523,0.18349292736886713,0.7418186031023004,0.8216649343461898,0.6483979454063726,0.7237868362246698
46,0.7056214041407725,0.333596821049361,0.06882213265121856,128.30552708165175,15.092056025468807,77.63168534174469,7.403908391768212,0.8060008684879071,0.16062222338701865,0.7225240004530251,0.7811505945550394,0.6194615240082644,0.6778761484531507
47,0.5056902343724696,0.3493812429412702,0.08644331148183922,121.08126646135035,19.273525462193213,47.99515155144714,12.870144972649234,0.8362243210136968,0.25549699571642226,0.8009018232897623,0.8582851400525965,0.7421186366737879,0.7720361091872519
